,ts_code,name,concept,COL_CONCEPT_COUNT
1670,600582.SH,天地科技,"MSCI, 养老金持股, 国家队重仓, 央企改革, ",4.0
1671,600584.SH,长电科技,"MSCI, 移动支付, 半导体, 苹果产业链, ",4.0
1672,600172.SH,黄河旋风,"军工, 军民融合, 工业自动化, 智能制造, ",4.0
1673,300526.SZ,中潜股份,"纺织服装, 智能制造, 机器人, 体育产业, ",4.0
1674,300519.SZ,新光药业,"保健品, 食品, 医药, 中药, ",4.0
1675,300516.SZ,久之洋,"军工研究所, 军工, 军民融合, 智慧安防, ",4.0
1676,600601.SH,方正科技,"PCB板, 云计算, 智慧城市, 高校系, ",4.0
1677,600602.SH,云赛智联,"上海国企改革, 云计算, 智慧城市, 国产软件, ",4.0
1678,600000.SH,浦发银行,"银行, MSCI, 破净股, 信托, ",4.0
1679,600368.SH,五洲交通,"高速公路, 一带一路, 东盟博览会, 广西, ",4.0
1680,300580.SZ,贝斯特,"高送转-预期, 通用航空, 汽车零部件, 燃料电池, ",4.0
1681,600545.SH,卓郎智能,"一带一路, 新疆, 工业自动化, 智能制造, ",4.0
1682,600383.SH,金地集团,"安邦系, MSCI, 房地产, 住房租赁, ",4.0
1683,600183.SH,生益科技,"MSCI, PCB板, 华为产业链, 举牌股, ",4.0
1684,300620.SZ,光库科技,"5G, 光通信, 高送转-预期, 量子通信, ",4.0
1685,300619.SZ,金银河,"高送转-预期, 有机硅, 锂电池, 新能源汽车, ",4.0
1686,600180.SH,瑞茂通,"供应链金融, 高质押率, 互联网金融, 快递物流, ",4.0
1687,300629.SZ,新劲刚,"5G, 军工, 军民融合, 国产芯片, ",4.0
1688,600385.SH,山东金泰,"大数据, 举牌股, 壳公司, 黄金, ",4.0
1689,300760.SZ,迈瑞医疗,"高价股, MSCI, 新进指数成份股, 医疗器械, ",4.0
1690,600386.SH,北巴传媒,"汽车销售, 新能源汽车, 独角兽, 充电桩, ",4.0
1691,600521.SH,华海药业,"MSCI, 医药, 创新药, 化学药, ",4.0
1692,300612.SZ,宣亚国际,"回购, 网络安全, 直播/短视频, 区块链, ",4.0
1693,600188.SH,兖州煤业,"MSCI, 煤炭, 甲醇, 山东国企改革, ",4.0
1694,300608.SZ,思特奇,"大数据, 人工智能, 区块链, 国产软件, ",4.0
1695,600127.SH,金健米业,"乡村振兴, 食品, 湖南国企改革, 乳业（奶粉）, ",4.0
1696,600299.SH,安迪苏,"高股息, 央企改革, 维生素, 动物保健, ",4.0
1697,300605.SZ,恒锋信息,"数字中国, 智慧城市, 国产软件, 智慧安防, ",4.0
1698,600318.SH,新力金融,"安徽国企改革, 回购, 互联网金融, 国产软件, ",4.0
1699,300632.SZ,光莆股份,"民营医院, 业绩预增, LED, 虹膜识别, ",4.0
1700,300602.SZ,飞荣达,"5G, 华为产业链, 无线充电, 高送转, ",4.0
1701,600529.SH,山东药玻,"社保重仓, 山东国企改革, 医疗器械, 玻璃, ",4.0
1702,300595.SZ,欧普康视,"基因测序, 医疗器械, 高送转, 眼科, ",4.0
1703,600191.SH,华资实业,"内蒙古, 参股券商, 食品, 白糖, ",4.0
1704,300593.SZ,新雷能,"5G, 高送转-预期, 军工, 军民融合, ",4.0
1705,300586.SZ,美联新材,"业绩预增, 锂电池, 燃料电池, 新能源汽车, ",4.0
1706,300584.SZ,海辰药业,"医药, 创新药, 化学药, 年报季报, ",4.0
1707,600207.SH,安彩高科,"天然气, 光伏, 玻璃, 3D玻璃, ",4.0
1708,600611.SH,大众交通,"参股券商, 上海国企改革, 共享经济, 迈瑞医疗概念股, ",4.0
1709,300655.SZ,晶瑞股份,"宁德时代概念股, 锂电池, 新能源汽车, 半导体, ",4.0
1710,300680.SZ,隆盛科技,"高送转-预期, 汽车零部件, 定增破发, 燃料电池, ",4.0
1711,600159.SH,大龙地产,"北京城市规划, 业绩预增, 房地产, 京津冀, ",4.0
1712,300441.SZ,鲍斯股份,"新零售, 工业自动化, 智能制造, 资产重组, ",4.0
1713,300438.SZ,鹏辉能源,"储能, 锂电池, 新能源汽车, 独角兽, ",4.0
1714,300683.SZ,海特生物,"高送转-预期, 医药, 创新药, 化学药, ",4.0
1715,600348.SH,阳泉煤业,"MSCI, 煤炭, 破净股, 山西国企改革, ",4.0
1716,300435.SZ,中泰股份,"天然气, 煤化工, 燃料电池, 资产重组, ",4.0
1717,600321.SH,ST正源,"工业自动化, 智能制造, 低价股, ST股, ",4.0
1718,600277.SH,亿利洁能,"烧碱, PVC, 内蒙古, 光伏, ",4.0
1719,600112.SH,天成控股,"有色金属, 有色-钼, 壳公司, ST摘帽, ",4.0
1720,300685.SZ,艾德生物,"基因测序, 医疗器械, 精准医疗, 体外诊断, ",4.0
1721,600470.SH,六国化工,"安徽国企改革, 煤化工, 化肥, 磷化工, ",4.0
1722,600649.SH,城投控股,"房地产, 雄安新区, 上海国企改革, 雄安-设计, ",4.0
1723,300428.SZ,四通新材,"汽车零部件, 雄安新区, 雄安-周边, 资产重组, ",4.0
1724,600235.SH,民丰特纸,"浙江国企改革, 造纸, 强势人气股, 创投, ",4.0
1725,600469.SH,风神股份,"央企改革, 回购, 重卡, 轮胎, ",4.0
1726,300425.SZ,环能科技,"环保, 污水处理, 股权转让, 国资入股, ",4.0
1727,600325.SH,华发股份,"教育, 宝能系, 房地产, 住房租赁, ",4.0
1728,300423.SZ,鲁亿通,"社保重仓, 业绩预增, 高送转, LED, ",4.0
1729,300690.SZ,双一科技,"碳纤维, 业绩预增, 风电, 高铁轨交, ",4.0
1730,300725.SZ,药石科技,"医药, 创新药, 举牌股, 独角兽, ",4.0
1731,600155.SH,华创阳安,"券商, 雄安-建材, 雄安新区, 京津冀, ",4.0
1732,600651.SH,飞乐音响,"上海国企改革, 智慧城市, LED, 强势人气股, ",4.0
1733,600419.SH,天润乳业,"食品, 新疆, 乳业（奶粉）, 新疆国企改革, ",4.0
1734,600458.SH,时代新材,"OLED, 央企改革, 风电, 高铁轨交, ",4.0
1735,600107.SH,美尔雅,"金改, 纺织服装, 期货概念, 壳公司, ",4.0
1736,600055.SH,万东医疗,"阿里巴巴概念股, 医疗器械, 互联网医疗, 医疗信息化, ",4.0
1737,300377.SZ,赢时胜,"互联网金融, 人工智能, 区块链, 国产软件, ",4.0
1738,600393.SH,粤泰股份,"粤港澳大湾区, 高质押率, 房地产, 低价股, ",4.0
1739,600052.SH,浙江广厦,"回购, 资产重组, 体育产业, 影视, ",4.0
1740,600022.SH,山东钢铁,"钢铁, 山东国企改革, 低价股, 举牌股, ",4.0
1741,300498.SZ,温氏股份,"MSCI, 养猪, 养鸡, 创业板人气股, ",4.0
1742,300661.SZ,圣邦股份,"社保重仓, 半导体, 国产芯片, 共享经济, ",4.0
1743,600396.SH,金山股份,"火电, 电改, 央企改革, 低价股, ",4.0
1744,600619.SH,海立股份,"白色家电, 家电, 上海国企改革, 举牌股, ",4.0
1745,300480.SZ,光力科技,"军工, 军民融合, 定增破发, 半导体, ",4.0
1746,300667.SZ,必创科技,"军工, 军民融合, 物联网, 强势人气股, ",4.0
1747,300668.SZ,杰恩设计,"雄安新区, 国资入股, 装修装饰, 雄安-设计, ",4.0
1748,600213.SH,亚星客车,"新能源整车, 汽车整车, 山东国企改革, 新能源汽车, ",4.0
1749,600355.SH,精伦电子,"物联网, 举牌股, 工业互联网, 壳公司, ",4.0
1750,300464.SZ,星徽精密,"工业自动化, 智能制造, 跨境电商, 资产重组, ",4.0
1751,600117.SH,西宁特钢,"钢铁, 有色金属, 铁矿石, 有色-钒, ",4.0
1752,600033.SH,福建高速,"高股息, 高速公路, 福建自贸区, 自贸区, ",4.0
1753,300461.SZ,田中精机,"工业自动化, 智能制造, 无线充电, 3D玻璃, ",4.0
1754,600307.SH,酒钢宏兴,"钢铁, 业绩预增, 铁矿石, 低价股, ",4.0
1755,300457.SZ,赢合科技,"工业自动化, 锂电池, 智能制造, 新能源汽车, ",4.0
1756,600116.SH,三峡水利,"水电, 电改, 社保重仓, 水利, ",4.0
1757,600280.SH,中央商场,"阿里巴巴概念股, 国家队重仓, 新零售, 高质押率, ",4.0
1758,600167.SH,联美控股,"MSCI, 小米概念股, 3D感应, 人脸识别, ",4.0
1759,600479.SH,千金药业,"湖南国企改革, 医药, 中药, 化学药, ",4.0
1760,300678.SZ,中科信息,"中科院系, 数字中国, 智能制造, 机器视觉, ",4.0
1761,600477.SH,杭萧钢构,"大基建, 装配式建筑, 雄安-建材, 雄安新区, ",4.0
1762,600310.SH,桂东电力,"水电, 电改, 参股券商, 广西, ",4.0
1763,600051.SH,宁波联合,"破净股, 宁德时代概念股, 环杭州湾大湾区, 资产重组, ",4.0
1764,300731.SZ,科创新源,"高送转-预期, 华为产业链, 汽车零部件, 创投, ",4.0
1765,600428.SH,中远海特,"航运, 央企改革, 粤港澳大湾区, 进口博览会, ",4.0
1766,600259.SH,广晟有色,"有色金属, 债转股-AMC, 稀土磁材, 有色-钨, ",4.0
1767,300374.SZ,恒通科技,"装配式建筑, 雄安-建材, 雄安新区, 股权转让, ",4.0
1768,002466.SZ,天齐锂业,"MSCI, 锂电池, 新能源汽车, 资产重组, ",4.0
1769,002432.SZ,九安医疗,"小米概念股, 医疗器械, 互联网医疗, 创投, ",4.0
1770,002433.SZ,太安堂,"破净股, 医药, 中药, 互联网医疗, ",4.0
1771,601877.SH,正泰电器,"MSCI, 光伏, 石墨烯, 股权转让, ",4.0
1772,002435.SZ,长江润发,"民营医院, 回购, 医药, 化学药, ",4.0
1773,002436.SZ,兴森科技,"PCB板, 互联网金融, 半导体, 国资入股, ",4.0
1774,002448.SZ,中原内配,"回购, 重卡, 汽车零部件, 无人驾驶, ",4.0
1775,002460.SZ,赣锋锂业,"MSCI, 特斯拉, 锂电池, 新能源汽车, ",4.0
1776,000702.SZ,正虹科技,"饲料, 业绩预增, 湖南国企改革, 农垦, ",4.0
1777,000700.SZ,模塑科技,"民营医院, 汽车零部件, 无人驾驶, 定增破发, ",4.0
1778,002464.SZ,众应互联,"大数据, 股权转让, 游戏, 手游, ",4.0
1779,002469.SZ,三维工程,"一带一路, 国家队重仓, 环保, 污水处理, ",4.0
1780,601886.SH,江河集团,"民营医院, 雄安-建材, 雄安新区, 装修装饰, ",4.0
1781,002470.SZ,金正大,"MSCI, 新进指数成份股, 回购, 化肥, ",4.0
1782,002471.SZ,中超控股,"新能源汽车, 石墨烯, 充电桩, 科创板概念股, ",4.0
1783,002473.SZ,圣莱达,"小家电, 家电, 壳公司, ST摘帽, ",4.0
1784,002476.SZ,宝莫股份,"油服, 页岩气, 天然气, 石油化工, ",4.0
1785,002477.SZ,雏鹰农牧,"养猪, 低价股, 电竞, 国资入股, ",4.0
1786,002479.SZ,富春环保,"固废处理, 回购, 定增破发, 环保, ",4.0
1787,002482.SZ,广田集团,"社保重仓, 恒大概念股, 腾讯概念股, 装修装饰, ",4.0
1788,002483.SZ,润邦股份,"海工装备, 固废处理, 智慧停车, 环保, ",4.0
1789,603713.SH,密尔克卫,"业绩预增, 供应链金融, 快递物流, 跨境电商, ",4.0
1790,601818.SH,光大银行,"银行, MSCI, 金改, 破净股, ",4.0
1791,000707.SZ,*ST双环,"纯碱, 煤化工, 资产重组, ST股, ",4.0
1792,002417.SZ,深南股份,"供应链金融, 互联网金融, 大数据, 云计算, ",4.0
1793,002493.SZ,荣盛石化,"MSCI, 涤纶, 油气改革, 石油化工, ",4.0
1794,000717.SZ,韶钢松山,"钢铁, 新进指数成份股, 央企改革, 万达系, ",4.0
1795,002323.SZ,*ST百特,"光伏, 高质押率, 低价股, ST股, ",4.0
1796,000750.SZ,国海证券,"MSCI, 券商, 债转股-AMC, 广西, ",4.0
1797,002331.SZ,皖通科技,"军工, 军民融合, 无人驾驶, 智慧安防, ",4.0
1798,002333.SZ,罗普斯金,"有色-铝, 有色金属, 股权转让, 苹果产业链, ",4.0
1799,601968.SH,宝钢包装,"央企改革, 社保重仓, 万达系, 包装印刷, ",4.0
1800,002337.SZ,赛象科技,"轮胎, 智能制造, 独角兽, 机器人, ",4.0
1801,002339.SZ,积成电子,"物联网, 3D打印, 智能制造, 举牌股, ",4.0
1802,000729.SZ,燕京啤酒,"啤酒, MSCI, 大消费, 举牌股, ",4.0
1803,000721.SZ,西安饮食,"大消费, 教育, 股权转让, 独角兽, ",4.0
1804,002347.SZ,泰尔股份,"回购, 锂电池, 新能源汽车, 透明工厂, ",4.0
1805,002361.SZ,神剑股份,"大飞机, 回购, 军工, 军民融合, ",4.0
1806,002412.SZ,汉森制药,"金改, 二胎, 医药, 中药, ",4.0
1807,002365.SZ,永安药业,"保健品, 食品, 医药, 化学药, ",4.0
1808,002374.SZ,丽鹏股份,"园林, PPP, 股权转让, 包装印刷, ",4.0
1809,002378.SZ,章源钨业,"有色金属, 有色-钨, 工业自动化, 智能制造, ",4.0
1810,002382.SZ,蓝帆医疗,"社保重仓, 业绩预增, 煤化工, 医疗器械, ",4.0
1811,002387.SZ,维信诺,"OLED, 定增破发, 小米概念股, 资产重组, ",4.0
1812,002388.SZ,新亚制程,"华为产业链, 回购, 供应链金融, 高质押率, ",4.0
1813,002392.SZ,北京利尔,"有色-镁, 有色金属, 业绩预增, 耐火材料, ",4.0
1814,002393.SZ,力生制药,"医药, 化学药, 疫苗, 天津国企改革, ",4.0
1815,002400.SZ,省广集团,"社保重仓, 谷歌概念股, 大数据, 区块链, ",4.0
1816,603690.SH,至纯科技,"光通信, 人工智能, 半导体, 资产重组, ",4.0
1817,002489.SZ,浙江永强,"旅游, 业绩预增, 家具家居, 独角兽, ",4.0
1818,603716.SH,塞力斯,"兜底式增持, 医疗器械, 体外诊断, 工业大麻, ",4.0
1819,002321.SZ,华英农业,"养鸡, 土地流转, 股权转让, 国资入股, ",4.0
1820,000656.SZ,金科股份,"MSCI, 业绩预增, 房地产, 股权争夺, ",4.0
1821,002617.SZ,露笑科技,"回购, 光伏, 股权转让, 资产重组, ",4.0
1822,601588.SH,北辰实业,"北京城市规划, 破净股, 房地产, 京津冀, ",4.0
1823,002621.SZ,三垒股份,"教育, 工业自动化, 智能制造, 资产重组, ",4.0
1824,601515.SH,东风股份,"食品, 乳业（奶粉）, 包装印刷, 工业大麻, ",4.0
1825,002634.SZ,棒杰股份,"回购, 纺织服装, 股权转让, 科创板概念股, ",4.0
1826,002637.SZ,赞宇科技,"业绩预增, 环保, 污水处理, 股权转让, ",4.0
1827,000662.SZ,天夏智慧,"高质押率, 智慧城市, 广西, 智慧安防, ",4.0
1828,000659.SZ,珠海中富,"粤港澳大湾区, 举牌股, 包装印刷, ST摘帽, ",4.0
1829,000657.SZ,中钨高新,"央企改革, 有色金属, 有色-钨, 创投, ",4.0
1830,601328.SH,交通银行,"银行, MSCI, 社保重仓, 破净股, ",4.0
1831,000633.SZ,合金投资,"有色金属, 新疆, 股权转让, 壳公司, ",4.0
1832,002605.SZ,姚记扑克,"回购, 业绩预增, 彩票, 独角兽, ",4.0
1833,601288.SH,农业银行,"银行, MSCI, 社保重仓, 破净股, ",4.0
1834,002660.SZ,茂硕电源,"光伏, 新能源汽车, LED, 充电桩, ",4.0
1835,002672.SZ,东江环保,"安邦系, 固废处理, 粤港澳大湾区, 环保, ",4.0
1836,000632.SZ,三木集团,"福建自贸区, 房地产, 举牌股, 自贸区, ",4.0
1837,002674.SZ,兴业科技,"业绩预增, 纺织服装, 恒大概念股, 壳公司, ",4.0
1838,601228.SH,广州港,"一带一路, 港口, 粤港澳大湾区, 快递物流, ",4.0
1839,601226.SH,华电重工,"电改, 央企改革, 风电, 大基建, ",4.0
1840,601225.SH,陕西煤业,"MSCI, 煤炭, 回购, 供应链金融, ",4.0
1841,601222.SH,林洋能源,"蔚来汽车概念股, 物联网, 光伏, 智能仪表, ",4.0
1842,000628.SZ,高新发展,"业绩预增, PPP, 期货概念, 创投, ",4.0
1843,002608.SZ,江苏国信,"火电, 业绩预增, 信托, 债转股-AMC, ",4.0
1844,002601.SZ,龙蟒佰利,"MSCI, 社保重仓, 回购, 钛白粉, ",4.0
1845,000690.SZ,宝新能源,"火电, 业绩预增, 参股券商, 风电, ",4.0
1846,002547.SZ,春兴精工,"5G, 特斯拉, 华为产业链, 3D玻璃, ",4.0
1847,002504.SZ,弘高创意,"特色小镇, 独角兽, 装修装饰, ST摘帽, ",4.0
1848,002509.SZ,天广中茂,"园林, 特色小镇, PPP, 区块链, ",4.0
1849,002516.SZ,旷达科技,"回购, 兜底式增持, 光伏, 万达系, ",4.0
1850,002522.SZ,浙江众成,"定增破发, 新能源汽车, 包装印刷, 充电桩, ",4.0
1851,002527.SZ,新时达,"智慧物流, 智能制造, 机器视觉, 机器人, ",4.0
1852,002530.SZ,金财互联,"互联网金融, 云计算, 区块链, 电子发票, ",4.0
1853,002537.SZ,海联金汇,"回购, 互联网金融, 移动支付, 区块链, ",4.0
1854,000688.SZ,国城矿业,"有色-锌, 回购, 有色金属, 高质押率, ",4.0
1855,603717.SH,天域生态,"园林, 雄安-园林环保, PPP, 雄安新区, ",4.0
1856,002541.SZ,鸿路钢构,"业绩预增, 装配式建筑, 智慧停车, 智慧城市, ",4.0
1857,000679.SZ,大连友谊,"新零售, 房地产, 互联网金融, 壳公司, ",4.0
1858,002599.SZ,盛通股份,"二胎, 教育, 回购, 包装印刷, ",4.0
1859,000678.SZ,襄阳轴承,"混改, 汽车零部件, 燃料电池, 股权转让, ",4.0
1860,601688.SH,华泰证券,"高股息, MSCI, 券商, 混改, ",4.0
1861,002550.SZ,千红制药,"医药, 创新药, 化学药, 精准医疗, ",4.0
1862,601666.SH,平煤股份,"煤炭, 回购, 破净股, 债转股-AMC, ",4.0
1863,002566.SZ,益盛药业,"保健品, 食品, 医药, 中药, ",4.0
1864,002585.SZ,双星新材,"OLED, 业绩预增, 定增破发, 包装印刷, ",4.0
1865,002589.SZ,瑞康医药,"医药商业, 回购, 医药, 互联网医疗, ",4.0
1866,002593.SZ,日上集团,"回购, 汽车零部件, 物联网, 装配式建筑, ",4.0
1867,002597.SZ,金禾实业,"白马股, 调味品, 煤化工, 食品, ",4.0
1868,000666.SZ,经纬纺机,"央企改革, 信托, 恒大概念股, 资产重组, ",4.0
1869,002322.SZ,理工环科,"固废处理, 业绩预增, 环保, 污水处理, ",4.0
1870,002291.SZ,星期六,"新零售, 纺织服装, 资产重组, 壳公司, ",4.0
1871,002687.SZ,乔治白,"回购, 纺织服装, 股权转让, 壳公司, ",4.0
1872,002068.SZ,黑猫股份,"炭黑, 煤化工, 轮胎, 举牌股, ",4.0
1873,002037.SZ,久联发展,"央企改革, 业绩预增, 民爆, 资产重组, ",4.0
1874,603329.SH,上海雅仕,"快递物流, 自贸区, 自由贸易港, 上海自由贸易港, ",4.0
1875,603316.SH,诚邦股份,"园林, 特色小镇, 地下管廊, PPP, ",4.0
1876,002054.SZ,德美化工,"半导体, 国资入股, 壳公司, 创投, ",4.0
1877,000863.SZ,三湘印象,"旅游, 回购, 房地产, 创投, ",4.0
1878,002059.SZ,云南旅游,"央企改革, 旅游, 业绩预增, 资产重组, ",4.0
1879,002061.SZ,浙江交科,"社保重仓, 浙江国企改革, 大基建, PPP, ",4.0
1880,000861.SZ,海印股份,"回购, 供应链金融, 股权转让, 共享经济, ",4.0
1881,000859.SZ,国风塑业,"安徽国企改革, 业绩预增, 强势人气股, 创投, ",4.0
1882,603567.SH,珍宝岛,"高质押率, 医药, 中药, 创新药, ",4.0
1883,603300.SH,华铁科技,"雄安新区, 雄安-工程基建, 举牌股, 国资入股, ",4.0
1884,000889.SZ,中嘉博创,"回购, 高质押率, 区块链, 资产重组, ",4.0
1885,603299.SH,苏盐井神,"调味品, 食品, 定增破发, 资产重组, ",4.0
1886,002075.SZ,沙钢股份,"钢铁, 业绩预增, 云计算, 资产重组, ",4.0
1887,603283.SH,赛腾股份,"工业自动化, 智能制造, 半导体, 苹果产业链, ",4.0
1888,002083.SZ,孚日股份,"回购, 业绩预增, 纺织服装, 人民币贬值受益, ",4.0
1889,002084.SZ,海鸥住工,"回购, 定增破发, 家具家居, 独角兽, ",4.0
1890,002088.SZ,鲁阳节能,"社保重仓, 雄安-建材, 雄安新区, 耐火材料, ",4.0
1891,603258.SH,电魂网络,"阿里巴巴概念股, 腾讯概念股, 游戏, 手游, ",4.0
1892,603233.SH,大参林,"健康中国, 新进指数成份股, 医药商业, 医药, ",4.0
1893,002101.SZ,广东鸿图,"特斯拉, 蔚来汽车概念股, 汽车零部件, 定增破发, ",4.0
1894,603227.SH,雪峰科技,"社保重仓, 新疆, 新疆国企改革, 民爆, ",4.0
1895,000878.SZ,云南铜业,"央企改革, 有色金属, 有色-铜, 期货概念, ",4.0
