,ts_code,name,main_business,business_scope
2455,600373.SH,中文传媒,"主营业务:书刊和音像电子出版物编辑出版,印刷发行,物资供应等传统出版业务;国内外贸易,现代物流和物联网技术应用等产业链延伸业务;新媒体,在线教育,互联网游戏,数字出版,影视剧生产,艺术品经营,文化综合体和投融资等新业态业务.",国内版图书、电子、期刊批发；文化艺术品经营；各类广告的制作、发布、代理；会议及展览服务；国内外贸易；资产管理与投资；房地产开发与销售；图书、报刊、音像、电子出版物的出版；影视制作与发行；互联网文化产品的制作、经营及其服务；出版物零售；文化经纪；仓储、物流与配送服务。(依法须经批准的项目，经相关部门审批后方可开展经营活动)。
2456,600375.SH,华菱星马,"主要产品:混凝土搅拌车,散装水泥车,混凝土泵车.主营业务:重卡,专用汽车及汽车零部件的生产,研发与销售.",专用汽车(不含小轿车)、汽车配件、建材、建筑机械、金属材料生产、销售；自产AH系列专用改装车出口；本企业生产所需原辅材料、机械设备、仪器仪表及零部件进口；货物运输保险，机动车辆保险；重型汽车、汽车底盘的销售。
2457,600376.SH,首开股份,"主要业务:商品房,经济适用房,普通办公楼,商业设施以及土地的开发与销售.",房地产开发、商品房销售、房屋租赁；建筑工程咨询；室内外装饰装潢；技术开发、技术服务；销售自行开发的产品；购销建筑材料、化工轻工材料、工艺美术品、家具、机械电器设备(汽车除外)、五金交电、纺织品、百货、计算机软硬件、日用杂品；经贸信息咨询；劳务服务。
2458,600377.SH,宁沪高速,"主要业务:沪宁高速公路江苏段,宁沪二级公路江苏段,宁连公路南京段,广靖锡澄高速公路,配套服务.",石油制品零售，汽车维修，住宿、餐饮、食品销售，书报刊零售、出租(以上均限批准的分支机构经营)。一般经营项目：高速公路建设和维护管理，按章对通过车辆收费；物资储存；技术咨询；百货、纺织品、日用杂品、五金、交电、化工产品(危险化学品除外)、汽车零配件、摩托车零配件的销售；设备租赁，房屋租赁、场地租赁。
2459,600378.SH,天科股份,"主要产品或提供的劳务包括:催化剂,变压吸附气体分离技术及装置,特种气体,有机化工产品,特种阀门,吸附剂等的研制,生产,销售,化工产品开发设计与技术咨询.经营自产产品及技术的出口业务;经营生产所需的原辅材料,仪器仪表,机械设备,零配件及技术的进出口业务.",碳一化学技术及催化剂，变压吸附气体分离技术及装置，工业特种阀门，合成芳樟醇、维生素E系列精细化工品(不含药品)，工业气体(经营危险化学品按危险化学品经营许可证核定的经营范围从事经营)的研制、开发、生产(工业行业另设分支机构经营或另择经营场地经营)、销售、技术服务及相关的工程设计与工程承包；气瓶检验；工程咨询服务(国家有专项规定的除外(涉及资质许可的项目凭资质许可证经营)；涉及资质许可的凭资质许可证经营)；经营本企业自产产品及技术的出口业务；经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务(国家限定公司经营和国家禁止进出口商品及技术除外)；经营进料加工和“三来一补”业务。公司房屋租赁及仓储物流业务。
2460,600379.SH,宝光股份,主要产品:真空开关设备及元器件.,高、中、低压真空电力电器，无线电元器件、器材、材料，高新元件、弹性元件的研制、生产、批发、零售及服务；机械加工；经营本企业自产产品及技术的出口业务；经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务(国家限定公司经营的国家禁止进出口的商品除外)；经营进料加工和“三来一补”业务。
2461,600380.SH,健康元,"主要产品:太太口服液,静心口服液.",药品、中成药、化学原料药、化学药制剂、抗生素原料药、抗生素制剂的研发(不含国家保护资源的中药材、中成药秘方产品的研发)、批发、进出口及相关配套业务(不涉及国营贸易管理商品，涉及配额、许可证管理及其它专项规定管理的商品，按国家有关规定办理申请)；食品、保健食品、化妆品的研发；预包装食品销售(不含冷藏冻食品)、特殊食品销售(保健食品销售)。
2462,600381.SH,青海春天,"主营业务;青海地区冬虫夏草产品的研发,生产与销售",青藏高原天然珍稀优势资源的综合开发、利用、生产、销售及咨询服务；其他生物资源开发利用；矿产品及矿产加工品销售；经济信息咨询服务；实业投资及开发；药品的销售，保健食品的销售，化妆品的销售，预包装食品(酒、冷藏冷冻食品)兼散装食品的销售；经营国家禁止和指定公司经营以外的进出口商品，经营进出口代理业务；房屋、设备租赁。
2463,600382.SH,广东明珠,"主要业务:参与PPP模式项目合作,致力于土地一级开发;参与共同合作投资房地产开发项目;经营贸易业务;参与实业投资,如参股,控股实业;对公司现有物业对外出租等.",实业投资；制造、销售：普通机械、金属制品、汽车零部件、橡胶制品、服装；有色金属、黑色金属冶炼；矿产品（含铁矿石）销售（涉及需取得审批许可的未取得审批许可前不得经营）；信息咨询和计算机技术服务；设备及物业租赁；园林设计；室内装饰及设计；产品设计；水电设备安装及维修，货物和技术进出口业务（法律、行政法规禁止的项目除外，法律、行政法规限制的项目须取得许可证后方可经营）；不涉及前置审批许可的商业物资供销业批发和零售。 (依法须经批准的项目，经相关部门批准后方可开展经营活动。 )
2464,600383.SH,金地集团,"主要业务:房地产开发与经营,物业租赁和物业管理.",从事房地产开发经营业务；兴办各类实体(具体项目需另报)；经营进出口业务；信息咨询(不含限制项目)。
2465,600385.SH,山东金泰,"主营业务:房屋出租业务,互联网接入服务业务",前置许可经营项目：许可证批准范围内的医疗器械销售(有效期至2018年8月19日)。一般经营项目：在法律、法规规定范围内对外投资及管理，药品的研发与技术转让、技术咨询(不含药品生产)；房地产中介服务(须凭资质证书经营)；铂金制品、钯金制品、黄金制品、银制品及珠宝首饰加工、销售(国家规定限制经营的项目除外)；货物及技术的进出口业务(国家禁止或限制的商品除外)。
2466,600386.SH,北巴传媒,"主营业务为公交广告业务,汽车服务业务和投资业务.",广告设计、制作、投资、媒体代理发布;出租汽车客运，省际公路客运，轻轨客运；汽车租赁；汽车修理；汽车用清洁燃料的开发、销售及设施改装；公交IC卡及ITS智能交通管理系统的技术开发、技术转让、技术咨询、技术服务；销售开发后产品、机械电器设备、电子计算机及外部设备、汽车(不含小轿车)；代理车辆保险、自制广告业务；餐饮服务；人员培训。
2467,600387.SH,海越能源,"主营业务:油类,气类,公路征费.",液化气销售（凭许可证经营），成品油批发（《中华人民共和国危险化学品经营许可证》）、仓储，汽油生产（凭《安全生产许可证》经营），交通、水利、电力及其他基础设施的投资开发、经营，石油及制品的销售，在港区内提供货物装卸、仓储服务（具体业务以港口经营许可证及港口危险货物作业附证为准），经营进出口业务（详见外经贸部批文），燃料油的批发，实业投资，投资管理、资产管理（未经金融等监管部门批准，不得从事向公众融资存款、融资担保、代客理财等金融服务）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
2468,600388.SH,龙净环保,"主要业务:电除尘器成套项目,脱硫项目,水电项目.",环境保护专用设备制造；大气污染治理；水污染治理；固体废物治理；土壤污染治理与修复服务；节能工程、环保工程、生态保护工程、电力工程、市政公用工程、机电工程、河湖整治工程的设计、施工；节能技术、环保技术推广服务；环保咨询；生物质能发电；环境与生态监测检测服务；物料搬运设备、连续搬运设备制造；装卸搬运；仓储服务(不含危险品)；输配电及控制设备、电子和电工机械专用设备制造；市政设施、环境卫生管理；土地整治服务；污水处理及其再生利用；水资源专用机械制造；互联网数据服务；物联网技术服务；信息系统集成服务；软件开发；对外贸易。(依法须经批准的项目，经相关部门批准后方可开展经营活动)
2469,600389.SH,江山股份,"主营业务为农药化工产品的生产销售.主要产品包括:草甘膦,敌敌畏,敌百虫,丁乙草胺等农药产品及烧碱,树脂,三氯化磷,双甘膦,氯甲烷等化工产品以及热电联产蒸汽.",化学农药、有机化学品、无机化学品、高分子聚合物纳米材料、耐火绝热产品制造、加工、销售(国家有专项规定的办理审批手续后经营)。工业盐的零售；经营本企业自产产品及相关技术的出口业务；经营本企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务；经营本企业的进料加工和“三来一补”业务；化学技术咨询服务；在港区内从事货物装卸、仓储经营。
