code,name,past_5_p_change
300571,平治信息,15.8688046217
600527,江南高纤,15.8841394417
600088,中视传媒,15.9194292814
300022,吉峰农机,16.0481680199
000670,盈方微,16.169028825
300073,当升科技,16.1750628507
603716,塞力斯,16.2541920139
300547,川环科技,16.3147124906
300188,美亚柏科,16.3303695195
603738,泰晶科技,16.4703762567
002460,赣锋锂业,16.5360215349
600186,莲花健康,16.588817413
002905,金逸影视,16.7166330755
000006,深振业Ａ,16.9815857479
002466,天齐锂业,17.2198368508
300476,胜宏科技,17.2555439811
300037,新宙邦,17.3386173758
002336,人人乐,17.4174793999
300483,沃施股份,17.4670374411
002376,新北洋,17.7622446985
600967,内蒙一机,17.7649936457
600588,用友网络,18.1886385478
002449,国星光电,18.2554642038
002074,国轩高科,18.416108002
603871,嘉友国际,18.4729210945
300545,联得装备,18.5243754437
300604,长川科技,18.7416284615
002903,宇环数控,19.1804704526
300155,安居宝,19.275846429
300170,汉得信息,19.3565366736
002497,雅化集团,19.4111259061
600653,申华控股,19.4706078528
600537,亿晶光电,19.7245491293
300603,立昂技术,19.7496138866
600207,安彩高科,20.2507390592
002176,江特电机,20.3425473002
600433,冠豪高新,20.5760359641
002812,创新股份,20.5913177587
300450,先导智能,20.7477344702
000703,恒逸石化,21.1979266924
000611,天首发展,21.4321207393
300425,环能科技,21.480399507
300677,英科医疗,21.5349417913
300166,东方国信,21.7297113502
002476,宝莫股份,21.9367507003
002192,融捷股份,23.0014418186
002878,元隆雅图,23.8360467928
002881,美格智能,25.2814705272
300323,华灿光电,26.5716884283
300568,星源材质,27.2014411446
600313,农发种业,28.3593870017
002925,盈趣科技,28.4780848243
600841,上柴股份,28.4793614193
603156,N养元,29.6
600610,中毅达,30.3163991576
603986,兆易创新,31.9673794339
603516,淳中科技,32.259998532
300065,海兰信,32.6293569144
300586,美联新材,38.915819141
603895,天永智能,43.5941599243
000816,智慧农业,52.6318627315
300644,南京聚隆,61.0802793375
300740,御家汇,91.6506884161
603709,中源家居,91.69473521
603059,倍加洁,
600901,江苏租赁,
300741,华宝股份,
002929,润建通信,
002928,华夏航空,
002927,泰永长征,
603712,七一二,
603680,今创集团,
